SetID,SetName,pval,padj,log2err,ES,NES,size,Predictor
M27429,REACTOME_DNA_METHYLATION,1.67863764098065e-09,1.30690333538549e-05,0.788186810800237,0.614555713168946,4.52132039016932,51,region
M27132,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,6.3941868492289e-09,2.11174808268302e-05,0.761460801445585,0.554576005384769,4.15639272427748,59,region
M27166,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,6.45844949543106e-09,2.11174808268302e-05,0.761460801445585,0.554336978114085,4.15460128144705,59,region
M27488,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,6.78102910115927e-09,2.11174808268302e-05,0.761460801445585,0.596270770201986,4.38679705290621,51,region
M39104,ZHONG_PFC_C3_MICROGLIA,7.07856884813226e-08,0.000157457707906096,0.704975715167238,0.251409074399781,2.27350807277563,454,region
M4741,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,9.17588860672052e-08,0.00019050368199366,0.704975715167238,0.435534203767108,3.45252846979035,92,region
M27943,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,1.63347223471371e-07,0.000317934952084089,0.690132458796796,0.468330363243625,3.61821083850773,75,region
M17506,GOCC_DNA_PACKAGING_COMPLEX,1.84424008857068e-07,0.00033784308728393,0.690132458796796,0.466723328262292,3.6057952621461,75,region
M27342,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,2.52056814861466e-07,0.000413134385706093,0.674962860011025,0.545986414385779,4.03456575488608,54,region
M27343,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6.85400418456494e-07,0.000970215446889642,0.659444398037935,0.49858650526297,3.74948761263572,62,region
M27101,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,8.55684264882141e-07,0.00115859649465042,0.659444398037935,0.439320801186153,3.39547614952487,77,region
M29668,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,1.0182093830105e-06,0.00126836306422853,0.643551836150722,0.439163997794524,3.40510277970135,76,region
M27186,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,4.87356122671145e-06,0.00542044441865171,0.610526878385931,0.363661356629422,2.94159619310744,110,region
M607,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,1.13235689079034e-05,0.0103226338063792,0.593325476396405,0.375223659785259,3.00472281000595,98,region
M29526,REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,1.20182579235973e-05,0.0103964607849075,0.593325476396405,0.518840046929848,3.63478305276859,43,region
M27487,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,1.66155375631965e-05,0.0134907014457496,0.575610261071129,0.396125334816342,3.06509600053135,78,region
M29689,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,1.6894783777029e-05,0.0134907014457496,0.575610261071129,0.361992749827342,2.9291896037751,106,region
M27700,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,1.74532765149149e-05,0.013588248430687,0.575610261071129,0.485486196151989,3.56801489670577,50,region
M1011,REACTOME_MEIOTIC_RECOMBINATION,1.94080038862241e-05,0.0147415623664583,0.575610261071129,0.411755496313296,3.16599447635769,71,region
M27187,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,2.58306995125991e-05,0.0174873835700296,0.575610261071129,0.367380487356377,2.93675900378103,96,region
M40201,DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS,2.77854367835027e-05,0.0184105121768477,0.575610261071129,0.356246454671342,2.82400559215867,92,region
M27792,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,2.94664294084673e-05,0.0191175738466352,0.575610261071129,0.384607232132001,3.00405843059161,84,region
M29714,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,3.28339247566132e-05,0.0208676343830703,0.557332238758646,0.435591191842874,3.27214965555548,61,region
M27691,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,4.01301909750422e-05,0.0240333539873993,0.557332238758646,0.387483456800245,3.00439244215127,76,region
M27425,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,4.23752009998995e-05,0.0248990284818655,0.557332238758646,0.367025201762567,2.90711160183845,91,region
M27230,REACTOME_HDACS_DEACETYLATE_HISTONES,5.47227815478533e-05,0.0313028263196576,0.557332238758646,0.379815323828726,2.95938227039166,82,region
M29829,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,5.52840359508435e-05,0.0313028263196576,0.557332238758646,0.363922927692559,2.86505326411645,87,region
